sample_date,site_id,comments,flags,ts_person,trapcount,arthropod_taxon_id,lt2mm,_2_5mm,_5_10mm,gt10mm,unsized
2013-04-19,19,,,2,10,245,NULL,NULL,NULL,NULL,108
2013-04-19,19,,,2,10,360,NULL,NULL,NULL,NULL,1
2013-04-19,19,,,2,10,4,NULL,NULL,NULL,NULL,1
2013-04-19,19,,,2,10,765,NULL,NULL,NULL,NULL,4
2013-04-19,19,,,2,10,245,NULL,NULL,NULL,NULL,17
2013-04-19,19,,,2,10,162,NULL,NULL,NULL,NULL,2
2013-04-19,19,,,2,10,403,NULL,NULL,NULL,NULL,3
2013-04-19,19,,,2,10,46,NULL,NULL,NULL,NULL,1
2013-04-19,19,,,2,10,538,NULL,NULL,NULL,NULL,1
2013-04-19,19,,,2,10,245,NULL,NULL,NULL,NULL,5
2013-04-19,19,,,2,10,4,NULL,NULL,NULL,NULL,1
2013-04-19,19,,,2,10,675,NULL,NULL,NULL,NULL,1
2013-04-19,19,,,2,10,162,NULL,NULL,NULL,NULL,1
2013-04-19,19,,,2,10,361,NULL,NULL,NULL,NULL,1
2013-04-19,19,,,2,10,403,NULL,NULL,NULL,NULL,4
2013-04-19,19,,,2,10,619,NULL,NULL,NULL,NULL,1
2013-04-19,19,,,2,10,765,NULL,NULL,NULL,NULL,1
2013-04-19,19,,,2,10,245,NULL,NULL,NULL,NULL,2
2013-04-19,20,,,2,10,162,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,210,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,722,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,765,NULL,NULL,NULL,NULL,2
2013-04-19,20,,,2,10,245,NULL,NULL,NULL,NULL,16
2013-04-19,20,,,2,10,387,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,247,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,722,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,765,NULL,NULL,NULL,NULL,2
2013-04-19,20,,,2,10,245,NULL,NULL,NULL,NULL,21
2013-04-19,20,,,2,10,225,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,174,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,393,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,531,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,722,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,245,NULL,NULL,NULL,NULL,9
2013-04-19,20,,,2,10,150,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,3,NULL,NULL,NULL,NULL,42
2013-04-19,20,,,2,10,3,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,245,NULL,NULL,NULL,NULL,3
2013-04-19,20,,,2,10,162,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,553,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,210,NULL,NULL,NULL,NULL,2
2013-04-19,20,,,2,10,441,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,3,NULL,NULL,NULL,NULL,18
2013-04-19,20,,,2,10,245,NULL,NULL,NULL,NULL,6
2013-04-19,20,,,2,10,46,NULL,NULL,NULL,NULL,2
2013-04-19,20,,,2,10,150,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,245,NULL,NULL,NULL,NULL,7
2013-04-19,20,,,2,10,545,NULL,NULL,NULL,NULL,2
2013-04-19,20,,,2,10,245,NULL,NULL,NULL,NULL,2
2013-04-19,20,,,2,10,270,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,4,NULL,NULL,NULL,NULL,1
2013-04-19,20,,,2,10,162,NULL,NULL,NULL,NULL,2
2013-04-19,20,,,2,10,210,NULL,NULL,NULL,NULL,2
2013-08-13,11,,,2,10,711,NULL,NULL,NULL,NULL,1
2013-08-13,11,,,2,10,361,NULL,NULL,NULL,NULL,1
2013-08-13,11,,,2,10,722,NULL,NULL,NULL,NULL,10
2013-08-13,11,,,2,10,750,NULL,NULL,NULL,NULL,2
2013-08-13,11,,,2,10,722,NULL,NULL,NULL,NULL,5
2013-08-13,11,,,2,10,361,NULL,NULL,NULL,NULL,1
2013-08-13,11,,,2,10,361,NULL,NULL,NULL,NULL,3
2013-08-13,11,,,2,10,722,NULL,NULL,NULL,NULL,1
2013-08-13,11,,,2,10,245,NULL,NULL,NULL,NULL,3
2013-08-13,11,,,2,10,722,NULL,NULL,NULL,NULL,82
2013-08-13,11,,,2,10,722,NULL,NULL,NULL,NULL,56
2013-08-13,11,,,2,10,538,NULL,NULL,NULL,NULL,39
2013-08-13,11,,,2,10,361,NULL,NULL,NULL,NULL,1
2013-08-13,11,,,2,10,722,NULL,NULL,NULL,NULL,7
2013-08-13,11,,,2,10,772,NULL,NULL,NULL,NULL,3
2013-08-13,11,,,2,10,245,NULL,NULL,NULL,NULL,2
2013-08-13,12,,,2,10,164,NULL,NULL,NULL,NULL,3
2013-08-13,12,,,2,10,461,NULL,1,NULL,NULL,NULL
2013-08-13,12,,,2,10,668,NULL,NULL,NULL,NULL,1
2013-08-13,12,,,2,10,461,NULL,1,NULL,NULL,NULL
2013-08-13,12,,,2,10,245,NULL,NULL,NULL,NULL,2
2013-08-13,12,,,2,10,461,NULL,1,NULL,NULL,NULL
2013-08-13,12,,,2,10,441,NULL,NULL,NULL,NULL,1
2013-08-13,12,,,2,10,247,NULL,NULL,NULL,NULL,1
2013-08-13,12,,,2,10,210,NULL,NULL,NULL,NULL,21
2013-08-13,12,,,2,10,396,NULL,NULL,NULL,NULL,4
2013-08-13,12,,,2,10,711,NULL,NULL,NULL,NULL,1
2013-08-13,12,,,2,10,245,NULL,NULL,NULL,NULL,1
2013-08-13,12,,,2,10,210,NULL,NULL,NULL,NULL,4
2013-08-13,12,,,2,10,396,NULL,NULL,NULL,NULL,1
2013-08-13,12,,,2,10,210,NULL,NULL,NULL,NULL,2
2013-08-13,12,,,2,10,441,NULL,NULL,NULL,NULL,1
2013-08-13,12,,,2,10,164,NULL,NULL,NULL,NULL,13
2013-08-13,12,,,2,10,617,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,538,NULL,NULL,NULL,NULL,3
2013-08-13,15,,,2,10,668,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,772,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,619,NULL,NULL,NULL,NULL,3
2013-08-13,15,,,2,10,538,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,247,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,245,NULL,NULL,NULL,NULL,2
2013-08-13,15,,,2,10,619,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,245,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,470,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,619,NULL,NULL,NULL,NULL,2
2013-08-13,15,,,2,10,772,NULL,NULL,NULL,NULL,2
2013-08-13,15,,,2,10,470,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,361,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,619,NULL,NULL,NULL,NULL,6
2013-08-13,15,,,2,10,538,NULL,NULL,NULL,NULL,2
2013-08-13,15,,,2,10,772,NULL,NULL,NULL,NULL,2
2013-08-13,15,,,2,10,302,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,759,NULL,NULL,NULL,NULL,1
2013-08-13,15,,,2,10,461,NULL,NULL,1,NULL,NULL
2013-08-13,15,,,2,10,619,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,387,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,387,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,722,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,545,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,164,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,441,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,675,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,359,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,722,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,247,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,299,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,182,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,668,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,619,NULL,NULL,NULL,NULL,2
2013-08-13,16,,,2,10,716,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,441,NULL,NULL,NULL,NULL,2
2013-08-13,16,,,2,10,711,NULL,NULL,NULL,NULL,1
2013-08-13,16,,,2,10,619,NULL,NULL,NULL,NULL,6
2013-08-13,16,,,2,10,593,NULL,NULL,NULL,NULL,2
2013-08-15,17,,,2,10,772,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,43,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,803,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,772,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,711,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,538,NULL,NULL,NULL,NULL,2
2013-08-15,17,,,2,10,453,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,545,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,43,NULL,NULL,NULL,NULL,2
2013-08-15,17,,,2,10,247,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,538,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,755,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,759,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,461,NULL,1,NULL,NULL,NULL
2013-08-15,17,,,2,10,43,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,700,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,772,NULL,NULL,NULL,NULL,2
2013-08-15,17,,,2,10,755,NULL,NULL,NULL,NULL,4
2013-08-15,17,,,2,10,759,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,503,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,13,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,755,NULL,NULL,NULL,NULL,3
2013-08-15,17,,,2,10,750,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,43,NULL,NULL,NULL,NULL,3
2013-08-15,17,,,2,10,538,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,129,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,13,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,722,NULL,NULL,NULL,NULL,3
2013-08-15,17,,,2,10,538,NULL,NULL,NULL,NULL,142
2013-08-15,17,,,2,10,772,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,342,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,538,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,722,NULL,NULL,NULL,NULL,2
2013-08-15,17,,,2,10,755,NULL,NULL,NULL,NULL,3
2013-08-15,17,,,2,10,124,NULL,NULL,NULL,1,NULL
2013-08-15,17,,,2,10,342,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,538,NULL,NULL,NULL,NULL,2
2013-08-15,17,,,2,10,716,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,772,NULL,NULL,NULL,NULL,1
2013-08-15,17,,,2,10,245,NULL,NULL,NULL,NULL,3
2013-08-15,17,,,2,10,503,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,668,NULL,NULL,NULL,NULL,2
2013-08-15,18,,,2,9,43,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,446,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,245,NULL,NULL,NULL,NULL,2
2013-08-15,18,,,2,9,711,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,531,NULL,NULL,NULL,NULL,2
2013-08-15,18,,,2,9,772,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,750,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,147,NULL,NULL,NULL,NULL,2
2013-08-15,18,,,2,9,461,NULL,1,NULL,NULL,NULL
2013-08-15,18,,,2,9,167,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,668,NULL,NULL,NULL,NULL,2
2013-08-15,18,,,2,9,716,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,245,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,13,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,700,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,43,NULL,NULL,NULL,NULL,2
2013-08-15,18,,,2,9,531,NULL,NULL,NULL,NULL,3
2013-08-15,18,,,2,9,446,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,28,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,716,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,755,NULL,NULL,NULL,NULL,3
2013-08-15,18,,,2,9,245,NULL,NULL,NULL,NULL,30
2013-08-15,18,,,2,9,356,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,772,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,755,NULL,NULL,NULL,NULL,2
2013-08-15,18,,,2,9,43,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,531,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,245,NULL,NULL,NULL,NULL,15
2013-08-15,18,,,2,9,302,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,672,NULL,NULL,NULL,NULL,1
2013-08-15,18,NULL,NULL,2,9,711,NULL,NULL,NULL,NULL,1
2013-08-15,18,NULL,NULL,2,9,403,NULL,NULL,NULL,NULL,3
2013-08-15,18,NULL,NULL,2,9,755,NULL,NULL,NULL,NULL,5
2013-08-15,18,NULL,NULL,2,9,772,NULL,NULL,NULL,NULL,5
2013-08-15,18,NULL,NULL,2,9,43,NULL,NULL,NULL,NULL,25
2013-08-15,18,NULL,NULL,2,9,700,NULL,NULL,NULL,NULL,1
2013-08-15,18,NULL,NULL,2,9,538,NULL,NULL,NULL,NULL,2
2013-08-15,18,NULL,NULL,2,9,245,NULL,NULL,NULL,NULL,1
2013-08-15,18,NULL,NULL,2,9,141,NULL,NULL,NULL,NULL,1
2013-08-15,18,NULL,NULL,2,9,785,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,43,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,531,NULL,NULL,NULL,NULL,2
2013-08-15,18,,,2,9,700,NULL,NULL,NULL,NULL,1
2013-08-15,18,,,2,9,593,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,772,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,403,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,245,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,403,NULL,NULL,NULL,NULL,3
2013-08-15,19,"All traps out of order",,2,9,361,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,755,NULL,NULL,NULL,NULL,6
2013-08-15,19,"All traps out of order",,2,9,772,NULL,NULL,NULL,NULL,2
2013-08-15,19,"All traps out of order",,2,9,441,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,617,NULL,NULL,NULL,NULL,5
2013-08-15,19,"All traps out of order",,2,9,123,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,531,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,722,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,403,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,531,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,722,NULL,NULL,NULL,NULL,5
2013-08-15,19,"All traps out of order",,2,9,785,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,668,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,755,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,245,NULL,NULL,NULL,NULL,10
2013-08-15,19,"All traps out of order",,2,9,545,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,722,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,772,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,245,NULL,NULL,NULL,NULL,2
2013-08-15,19,"All traps out of order",,2,9,538,NULL,NULL,NULL,NULL,2
2013-08-15,19,"All traps out of order",,2,9,210,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,722,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,755,NULL,NULL,NULL,NULL,6
2013-08-15,19,"All traps out of order",,2,9,356,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,361,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,772,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,785,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,722,NULL,NULL,NULL,NULL,4
2013-08-15,19,"All traps out of order",,2,9,245,NULL,NULL,NULL,NULL,9
2013-08-15,19,"All traps out of order",,2,9,654,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",,2,9,302,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",NULL,2,9,445,NULL,NULL,NULL,NULL,1
2013-08-15,19,"All traps out of order",NULL,2,9,750,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,696,NULL,NULL,1,NULL,NULL
2013-08-15,20,,,2,10,711,NULL,NULL,NULL,NULL,2
2013-08-15,20,,,2,10,403,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,772,NULL,NULL,NULL,NULL,6
2013-08-15,20,,,2,10,755,NULL,NULL,NULL,NULL,3
2013-08-15,20,,,2,10,587,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,210,NULL,NULL,NULL,NULL,8
2013-08-15,20,,,2,10,722,NULL,NULL,NULL,NULL,21
2013-08-15,20,,,2,10,538,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,245,NULL,NULL,NULL,NULL,3
2013-08-15,20,,,2,10,403,NULL,NULL,NULL,NULL,3
2013-08-15,20,,,2,10,722,NULL,NULL,NULL,NULL,4
2013-08-15,20,,,2,10,668,NULL,NULL,NULL,NULL,5
2013-08-15,20,,,2,10,772,NULL,NULL,NULL,NULL,10
2013-08-15,20,,,2,10,755,NULL,NULL,NULL,NULL,5
2013-08-15,20,,,2,10,245,NULL,NULL,NULL,NULL,13
2013-08-15,20,,,2,10,239,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,403,NULL,NULL,NULL,NULL,4
2013-08-15,20,,,2,10,531,NULL,NULL,NULL,NULL,3
2013-08-15,20,,,2,10,668,NULL,NULL,NULL,NULL,2
2013-08-15,20,,,2,10,722,NULL,NULL,NULL,NULL,3
2013-08-15,20,,,2,10,755,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,210,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,664,NULL,NULL,NULL,NULL,2
2013-08-15,20,,,2,10,538,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,722,NULL,NULL,NULL,NULL,84
2013-08-15,20,,,2,10,210,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,772,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,245,NULL,NULL,NULL,NULL,5
2013-08-15,20,,,2,10,722,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,210,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,245,NULL,NULL,NULL,NULL,13
2013-08-15,20,,,2,10,479,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,403,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,722,NULL,NULL,NULL,NULL,2
2013-08-15,20,,,2,10,245,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,403,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,668,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,722,NULL,NULL,NULL,NULL,11
2013-08-15,20,,,2,10,772,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,245,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,675,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,668,NULL,NULL,NULL,NULL,2
2013-08-15,20,,,2,10,210,NULL,NULL,NULL,NULL,4
2013-08-15,20,,,2,10,435,NULL,NULL,NULL,NULL,1
2013-08-15,20,,,2,10,538,NULL,NULL,NULL,NULL,2
2013-08-15,20,,,2,10,722,NULL,NULL,NULL,NULL,15
2013-08-15,20,,,2,10,245,NULL,NULL,NULL,NULL,7
2013-08-15,20,,,2,10,711,NULL,NULL,NULL,NULL,1
2013-08-16,13,,,2,9,445,NULL,NULL,NULL,NULL,1
2013-08-16,13,,,2,9,696,NULL,NULL,1,NULL,NULL
2013-08-16,13,,,2,9,531,NULL,NULL,NULL,NULL,12
2013-08-16,13,,,2,9,722,NULL,NULL,NULL,NULL,2
2013-08-16,13,,,2,9,210,NULL,NULL,NULL,NULL,1
2013-08-16,13,,,2,9,531,NULL,NULL,NULL,NULL,20
2013-08-16,13,,,2,9,772,NULL,NULL,NULL,NULL,1
2013-08-16,13,,,2,9,617,NULL,NULL,NULL,NULL,1
2013-08-16,13,,,2,9,722,NULL,NULL,NULL,NULL,1
2013-08-16,13,,,2,9,403,NULL,NULL,NULL,NULL,3
2013-08-16,13,,,2,9,461,NULL,1,NULL,NULL,NULL
2013-08-16,13,,,2,9,711,NULL,NULL,NULL,NULL,1
2013-08-16,13,,,2,9,332,NULL,NULL,NULL,NULL,3
2013-08-16,13,,,2,9,461,NULL,1,NULL,NULL,NULL
2013-08-16,13,,,2,9,750,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,668,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,759,NULL,NULL,NULL,NULL,2
2013-08-16,14,,,2,9,245,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,13,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,675,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,722,NULL,NULL,NULL,NULL,10
2013-08-16,14,,,2,9,750,NULL,NULL,NULL,NULL,2
2013-08-16,14,,,2,9,245,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,403,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,755,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,772,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,722,NULL,NULL,NULL,NULL,59
2013-08-16,14,,,2,9,441,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,545,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,344,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,245,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,403,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,361,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,755,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,753,NULL,NULL,NULL,NULL,2
2013-08-16,14,,,2,9,722,NULL,NULL,NULL,NULL,3
2013-08-16,14,,,2,9,403,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,361,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,759,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,772,NULL,NULL,NULL,NULL,2
2013-08-16,14,,,2,9,182,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,441,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,696,NULL,NULL,1,NULL,NULL
2013-08-16,14,,,2,9,755,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,245,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,493,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,620,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,403,NULL,NULL,NULL,NULL,3
2013-08-16,14,,,2,9,113,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,210,NULL,NULL,NULL,NULL,12
2013-08-16,14,,,2,9,722,NULL,NULL,NULL,NULL,3
2013-08-16,14,,,2,9,506,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,755,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,245,NULL,NULL,NULL,NULL,3
2013-08-16,14,,,2,9,493,NULL,NULL,NULL,NULL,1
2013-08-16,14,,,2,9,722,NULL,NULL,NULL,NULL,10
2013-10-21,17,NULL,NULL,2,10,722,NULL,NULL,NULL,NULL,5
2013-10-21,17,NULL,NULL,2,10,755,NULL,NULL,NULL,NULL,1
2013-10-21,17,NULL,NULL,2,10,675,NULL,NULL,NULL,NULL,1
2013-10-21,17,NULL,NULL,2,10,261,NULL,NULL,NULL,NULL,1
2013-10-21,17,NULL,NULL,2,10,755,NULL,NULL,NULL,NULL,5
2013-10-21,17,NULL,NULL,2,10,43,NULL,NULL,NULL,NULL,1
2013-10-21,17,NULL,NULL,2,10,581,NULL,NULL,NULL,NULL,1
2013-10-21,17,NULL,NULL,2,10,164,NULL,NULL,NULL,NULL,1
2013-10-21,17,NULL,NULL,2,10,723,NULL,NULL,NULL,NULL,1
2013-10-21,17,NULL,NULL,2,10,371,NULL,NULL,NULL,NULL,1
2013-10-21,17,NULL,NULL,2,10,164,NULL,NULL,NULL,NULL,1
2013-10-21,18,NULL,NULL,2,9,43,NULL,NULL,NULL,NULL,1
2013-10-21,18,NULL,NULL,2,9,750,NULL,NULL,NULL,NULL,1
2013-10-21,18,NULL,NULL,2,9,538,NULL,NULL,NULL,NULL,1
2013-10-21,18,NULL,NULL,2,9,750,NULL,NULL,NULL,NULL,1
2013-10-21,18,NULL,NULL,2,9,755,NULL,NULL,NULL,NULL,1
2013-10-21,18,NULL,NULL,2,9,542,NULL,NULL,NULL,NULL,1
2013-10-21,19,NULL,NULL,2,9,343,NULL,NULL,NULL,NULL,1
2013-10-21,19,NULL,NULL,2,9,210,NULL,NULL,NULL,NULL,1
2013-10-21,19,NULL,NULL,2,9,245,NULL,NULL,NULL,NULL,1
2013-10-21,19,NULL,NULL,2,9,164,NULL,NULL,NULL,NULL,1
2013-10-21,19,NULL,NULL,2,9,620,NULL,NULL,NULL,NULL,1
2013-10-21,19,NULL,NULL,2,9,750,NULL,NULL,NULL,NULL,1
2013-10-21,19,NULL,NULL,2,9,210,NULL,NULL,NULL,NULL,2
2013-10-21,19,NULL,NULL,2,9,245,NULL,NULL,NULL,NULL,3
2013-10-21,20,NULL,NULL,2,9,722,NULL,NULL,NULL,NULL,1
2013-10-21,20,NULL,NULL,2,9,210,NULL,NULL,NULL,NULL,1
2013-10-21,20,NULL,NULL,2,9,759,NULL,NULL,NULL,NULL,1
